post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time
676752147822114,"""Approaching wild animals can drastically affect their well-being and, in this case, their survival.""

BBC.COM
Yellowstone kills baby bison after park visitor touches the animal","""Approaching wild animals can drastically affect their well-being and, in this case, their survival.""","BBC.COM
Yellowstone kills baby bison after park visitor touches the animal",,2023-05-25 11:04:34,1685001874,,https://z-p3-external.fmba2-1.fna.fbcdn.net/emg1/v/t13/2461711402300236622?url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F17740%2Fproduction%2F_129846069_untitled-1_67.jpg&fb_obo=1&utld=co.uk&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbF4Pt-1-i0nm047d7IoQPLZ5fuzIFfCiyvHltvoYkD7pQ&oe=6470E940&_nc_sid=2b8b93,[],[],['https://z-p3-external.fmba2-1.fna.fbcdn.net/emg1/v/t13/2461711402300236622?url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F17740%2Fproduction%2F_129846069_untitled-1_67.jpg&fb_obo=1&utld=co.uk&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbF4Pt-1-i0nm047d7IoQPLZ5fuzIFfCiyvHltvoYkD7pQ&oe=6470E940&_nc_sid=2b8b93'],[None],,,,,,,,,,101,65,15,https://facebook.com/bbcnews/posts/676752147822114,https://bbc.in/3MqsxMg?fbclid=IwAR30tr9Masl0ysX44ghvIguNE-SBEnhcCsYZLdXoM4PTi8d17jK48Oodcos,"[{'link': '/story.php?story_fbid=pfbid06KEohK6aRVRcQF6YfJLaGkVQ1GMdUGKXw7jZnaMHX2Mv6wuCqujY1eqic89gxjWBl&id=100064620046507&eav=Afa-k_3u7yRNrGWEdvJfFnWzNbTXuE8f0zzneDkwzlu4DHEE-nn67c7bfyx2kaXSgwA&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY-xM0PZZ4b_TqmdaMy8NnxXYgDYZtuaBOZA0Krw-kEoiss_KHi2_SztZsa_F3Gz7xUN9npoA-PBawvnImGu2W-CaPYJ4K2TvOC6dTJFMPUuw9_j4rsFk2HS74h6fgaNoRxbLqTKFmMeyDnDSopr6I75-mGxoZe2io0VSZ5SO_qOupF7g__MaNOUcjnEzI22NDHrX08iJw08tOXA5kkNfFVTWpkwGP3xLOszDcmKdLmcuYMO8ta_cMH3wOxMrrcBl9rVF21GS18m59-cQi1HgzlFzWUsvbekaIV5drvxlBiADPMFoeiROtxqRV38La2ZcLEDxPCPfFPC8lIVLkqpJD47OLyOS6C4AJn-ssEeH6tO1M9T76ZZvomms18Ibvwi6ICCPkHZm1tJErVscjb2wPx2hbnW4SKm05MMTK9oWFzDmzZzukXKT8cUlxqaYuSR-SmSItfc_7-h_L_LIQ6Wp-ugsVzXB5dUEA5tXA1G88QHOzuVm2g3CRzHbqaU3TIMqIqJhyKJB6ukQS_ZZYw_D4gRU6DPKHSHotph0mTzYqfQ5u8m271GgMOgysCe-88U1DceW2u6SoU9NthsEyPUizcYLzNKWhheyDcV6DdZpt04U2-iUVjxHhxyUejwJNQfGJsdw30GkCDskrSL3VCWPZwj9EF0FGa0RSb-Zc7AgWK9GHBtS-anrnD-wJhj_EtPDfXTwzUkE6b_S3F35d6Bzm3gVv-fs_YPlenuPXvs_hUlxPY7JAClYM4q8VYJPJ8yn9DU3LI5BgG4iWl7tSRIxpq93_jIyUeZxscb4V0Wj9KsuMmeIDVh5rmwXRuwtgXske4xLAePI2jvxraH1aZSXGYNCkw1kVDywjXopjK6nI-G56fP_ffQkAXjr1xQHjBK3moc_dgG624pfmSzm3nsT-lLVJlPke_JCSr0n0OtQmTWbE5cMkLudOdAPshdazGOYqiiXenJ574CipjKndetR1lI7X155mF0DelgFlXr5dHvsVOsLVBhwHmcGDLHFYuK6D03XllPwZ9-rvnDHyq4CDtbUfVdT3aIWrsxXX57tKZcPzYioUMr3Lt-sOZtT9cpsjKFr_SsYmPJeLJ4C7iS9pMJhNSu6XZwI87ykdAZkZh0nWausU6YOaRg3N5UsUUGT-iLH-dEjLnWYyEcN7u3sMeZ_g8MxhyJQrjU0TM7cW_PSLY0iu5uH44MdcYHH2HGCa66vFPPNhyKIZwKBNmkDL8M2lAPCwH_joh58BzNHUURMOiD2UG8teJoYzHM83qxo0neO4IpMX7EMtzjB9zVGbCB3re54BoJurSpV4y7_tb65PO15ktRx5wKQ7NKQ6J49uJAc1eeK92cemH_Y3mOi4cduUS_hY4b8N3E5mq5mKXcC9Prq0WOMmgBTHpAheUt2gZNHsyp4S4mTr05Mq17UqGFR1UJdwarFHMUZpRly1yh&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3MqsxMg%3Ffbclid%3DIwAR30tr9Masl0ysX44ghvIguNE-SBEnhcCsYZLdXoM4PTi8d17jK48Oodcos&h=AT1OCjpP0PeL_3N0qPRVGcRP0d_k-VnpO1AomXJD8z9zWgpPSCXdt7OOXAPkYehBaCOUkAlJpqfglqdUSW6xxCVxyAtzf5PH2FqZSd_ZRvgjS6sVEzyVLug-rmr41zmfU3stOpuhRAC60sC586dyUFqZ1QX2HeskVfgsSskmKALUxbxA14HnU7p-DmYijzT_mFY0FOcQ0d9roVAj8zuZkPSGBscqa4_JDJF7m0jLFbEJ6tv0ESX4Gm-wUmCH5CjASWIB9jLUAoiuYoOUV-iBu7U1pdsZbT3Rr2IaBVIpTsPzT5JGBFIZcyAra0hTQxs0v1lY7RUvfSFSIXWpvAgAV0W-WDdmAp1QkMVHnSCcO6THY55Ylob3qbWe2reE3rdnDlF5C7788SlWAD0X8UTS8DLxxHB9xCi6fQPGHDsYWMx47gvtKbhIf64wNLqPfkTbMhksq9nNhVY_x0JxuMccZeuajEjZqOOn81lCXIfSDkaveAWVJ2zUXpkV5tO5qdmshT8UxawnSwETNB-cQwnYCCmbFItV48dt83OpM-s3hxCTLHpYnQddQlDfmViQgDGJeXE9GsDl1tHk3PL7zcvj6BZHHkdItI_YuxMkRMiPE6XL1J2LSCT39pE3Tpz2DTagJD9jYc1IPOd0LlldkSWk2ATr_h-XUZI-bqa7RBol4foPrdiCvnYxj9-mmV1yIbGUiWCu8KRNkS_R_4haYHNkvMGPH9IM26DiM8B963m4gkqLcPW43cRNUDP_el2ieUJR4GBzimVUhV198pnD0YGdEGrke6WOY8sVEjHp2TzR4wiQDZIMQTl-TrX6j4anAX4OoF9mlqHP1rf3KthYE-7APCNUSGtRHee-lIdH2P_yfdn5Q3hmaYfmm5oFYGh8wLpdYULMH7lqxi3dpY7qen_mO1R2ql-Ts1Ed_XbCPO4A1GxnmZ-uNDZesH4dG2-\\-\\ur5a3-x49sq1gmp5hTCjmhloRyRxLu6NIqrR5jEQdmL6V2u4IcLhWEVdjHw4IDsgXikRdQmOXrHP0_PluHyBY60vJnVwqc1bb7rudJlr4Yc8lMTsezK6AglBVpnHb9AqAogxVCWVaLj7WCHv3YPZfriJT8Z5Wy6uzAafVpulnYsDkvtZoyk8Ar1x1j_glnGUif6uElHoOwusz78uoWokoJOqA0fMf4bHj6faX1qZC-ip8AcckypzgDSCztjj6iKIDcx11yPKYpLfXhMrpn84WmliIoYmomN4jKBsWFrnfcX033qhy-yVADJX6n9vrhZIrJLHLlD82qyq9fRwby6QH9jJh-qDY7Cq8fWwcOXrfsxfElJFb2OJlm62O4Q4fzO3r_H3uzo4tBPjmwR2wkDV822ubkFY5UNnIo6ujORVNc0SEkq0czidqwjaa1XE-gZCgpjyFYrp0run0TfKmeH66X6aN5-SZUsEdiKQTFrK2O-sRslodRNrJU_qPHR96da5o72fszXVHwyE46DZO2GEfcnO_xtcdDD5lXyzjFMHTWQeyb3eOR-yzN9rWaEtYXypou0mpH7f30DcJgzgFhr9hQapX46N0RfMFGwDDA1yF9JaXvsYMZ-8237To51eCxppSnd9EG1bDj2X58tN6SxKsaYwVV3g1tpJpmy4bT40ml4kCcalsfmG5CN7AOfZJTJkqsyVfv4A_SxW-7zReqzr9O18GkNSQHSGXQEY9CKdmm0NEqlPl3WrUKdIuA0PoMa8aT_LCUfVt9nwXYyBFcqmLnzAKTB7hoO3DT-NE2RIQKzWUh2MfqprgsdwfJRjCAI8RLFcJ-p0pCsJmF_q2qSUnERvpBTJNe8g44vjD5PbzhCR4BhzfFLZuJ4rNdFHx7TBurUukzOomrYebOYPorYvJHfLSBScfONNoXNkuRfH0q0MPYCAjteKjucZhGFX9mJWnGfTnPKF9wJbjii6ytta53ECcoxt0TOolTRPgl-R3D8mOllaloiudYzcInL0xJObEfvYebWfI8hmIwS9r6rRN8Pjq9Z3o6nWsxpAaE0O6PYVbgXXWfmsmyHXqy79jDGDMkdzp61uG32Vu5R-wcQhuRM7yRSu9iBF2oEGw6gV_wqdyPuh7N3czxiDEHYezIADnVnK-O0quPfLzc29klziZbJ8tzCjph6aF2o', 'text': ''}]",100064620046507,BBC News,https://facebook.com/bbcnews?lst=100028298565573%3A100064620046507%3A1685003476&eav=AfYGXkI6_el9aohxQp9JBFD8qYKhd3pNHLAoBlSfuxqGvREjHzzLp5Sjm0t-7N7FrDo&refid=17&_ft_=encrypted_tracking_data.0AY-xM0PZZ4b_TqmdaMy8NnxXYgDYZtuaBOZA0Krw-kEoiss_KHi2_SztZsa_F3Gz7xUN9npoA-PBawvnImGu2W-CaPYJ4K2TvOC6dTJFMPUuw9_j4rsFk2HS74h6fgaNoRxbLqTKFmMeyDnDSopr6I75-mGxoZe2io0VSZ5SO_qOupF7g__MaNOUcjnEzI22NDHrX08iJw08tOXA5kkNfFVTWpkwGP3xLOszDcmKdLmcuYMO8ta_cMH3wOxMrrcBl9rVF21GS18m59-cQi1HgzlFzWUsvbekaIV5drvxlBiADPMFoeiROtxqRV38La2ZcLEDxPCPfFPC8lIVLkqpJD47OLyOS6C4AJn-ssEeH6tO1M9T76ZZvomms18Ibvwi6ICCPkHZm1tJErVscjb2wPx2hbnW4SKm05MMTK9oWFzDmzZzukXKT8cUlxqaYuSR-SmSItfc_7-h_L_LIQ6Wp-ugsVzXB5dUEA5tXA1G88QHOzuVm2g3CRzHbqaU3TIMqIqJhyKJB6ukQS_ZZYw_D4gRU6DPKHSHotph0mTzYqfQ5u8m271GgMOgysCe-88U1DceW2u6SoU9NthsEyPUizcYLzNKWhheyDcV6DdZpt04U2-iUVjxHhxyUejwJNQfGJsdw30GkCDskrSL3VCWPZwj9EF0FGa0RSb-Zc7AgWK9GHBtS-anrnD-wJhj_EtPDfXTwzUkE6b_S3F35d6Bzm3gVv-fs_YPlenuPXvs_hUlxPY7JAClYM4q8VYJPJ8yn9DU3LI5BgG4iWl7tSRIxpq93_jIyUeZxscb4V0Wj9KsuMmeIDVh5rmwXRuwtgXske4xLAePI2jvxraH1aZSXGYNCkw1kVDywjXopjK6nI-G56fP_ffQkAXjr1xQHjBK3moc_dgG624pfmSzm3nsT-lLVJlPke_JCSr0n0OtQmTWbE5cMkLudOdAPshdazGOYqiiXenJ574CipjKndetR1lI7X155mF0DelgFlXr5dHvsVOsLVBhwHmcGDLHFYuK6D03XllPwZ9-rvnDHyq4CDtbUfVdT3aIWrsxXX57tKZcPzYioUMr3Lt-sOZtT9cpsjKFr_SsYmPJeLJ4C7iS9pMJhNSu6XZwI87ykdAZkZh0nWausU6YOaRg3N5UsUUGT-iLH-dEjLnWYyEcN7u3sMeZ_g8MxhyJQrjU0TM7cW_PSLY0iu5uH44MdcYHH2HGCa66vFPPNhyKIZwKBNmkDL8M2lAPCwH_joh58BzNHUURMOiD2UG8teJoYzHM83qxo0neO4IpMX7EMtzjB9zVGbCB3re54BoJurSpV4y7_tb65PO15ktRx5wKQ7NKQ6J49uJAc1eeK92cemH_Y3mOi4cduUS_hY4b8N3E5mq5mKXcC9Prq0WOMmgBTHpAheUt2gZNHsyp4S4mTr05Mq17UqGFR1UJdwarFHMUZpRly1yh&__tn__=C-R&paipv=0,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/676752147822114,"{'like': 101, 'love': 4, 'haha': 1, 'wow': 2, 'care': 2, 'sad': 57, 'angry': 83}",250,,228735667216,,,[],False,2023-05-25 11:31:20.806724
676713947825934,"""A star whose light will never fade.""

BBC.COM
Tributes pour in for 'total legend' Tina Turner","""A star whose light will never fade.""","BBC.COM
Tributes pour in for 'total legend' Tina Turner",,2023-05-25 10:00:37,1684998037,,https://z-p3-external.fmba2-1.fna.fbcdn.net/emg1/v/t13/13212056164690892635?url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F1DB6%2Fproduction%2F_129860670_0f62ab7938c29e9b10d3014f687801e97f9f2a861536_811_3640_20481000x563.jpg&fb_obo=1&utld=co.uk&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbGz59O0KaW2C7X9TKHRyvSJ5Omg5stdKN-i_y5CJdZ-9A&oe=64708327&_nc_sid=2b8b93,[],[],['https://z-p3-external.fmba2-1.fna.fbcdn.net/emg1/v/t13/13212056164690892635?url=https%3A%2F%2Fichef.bbci.co.uk%2Fnews%2F1024%2Fbranded_news%2F1DB6%2Fproduction%2F_129860670_0f62ab7938c29e9b10d3014f687801e97f9f2a861536_811_3640_20481000x563.jpg&fb_obo=1&utld=co.uk&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&ccb=13-1&oh=06_AbGz59O0KaW2C7X9TKHRyvSJ5Omg5stdKN-i_y5CJdZ-9A&oe=64708327&_nc_sid=2b8b93'],[None],,,,,,,,,,948,111,67,https://facebook.com/bbcnews/posts/676713947825934,https://bbc.in/3ovE5pH?fbclid=IwAR2nhsZc9wciYUVI70mcDGk87d7lxaLdBYCh9HsAGIlwOXXQE2BEg1pWlxY,"[{'link': '/story.php?story_fbid=pfbid028ibAghEqbDz1aL4MhyAQXeqbyrVajnAmz7Q8cMXwwttxwf2SeaU5tHH2KDE2rjxFl&id=100064620046507&eav=AfZLSsf96tA-9sO62O3dY5LBYXTd__VbIzuxMB90rlj-L1iy4FTcAcERiYK_akx8Teo&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY-fD8OXt-XU03-qtwS9QH4GvYpIcJEEGTGieFgsVCljgZg57DcMAxKV5gb_MD22bHWNnzJhsE5MXdVLb6EVVv1quLvOyC8z8O1TYVIU-tLPtzJQSmGQxllXLiheCKU0xfYxhtNEulkrWpX8HyiNzGf7YCWGSRG0mzHQIYhWC-wyE7NZGA-JxnrjEOJJ-4UO2BmfarcmArDE7me7uFA2j5l0-eQioSKsMKbIrRFm-X9ad_kWajWv8pfRPxmMfakEQifRKY3ZvTr3ZjIIBoO_67N0QWI9qoQIYAU-DFAYrVehPx7UOs1WjYqTFX6au9Vjk4T0P4TihCOC5eyxhcKA_gdH1hXr3EW1DtT2ZKxZY-3uZ0Lo0b5szqj6-KklxchTEhIVvlLbtlAGYq-kKnrY9JUF8EDLWIq9ncEmZfuXmq3k2FK8U22mIuMgIbcEFAJ1LvbjlXnXkj02F5cKG2Y-2viWO4lhMlYqWNC616178A28tWelAgZgkgxP3uU0W6p0N2Wc32MBI6Bq9UaPF5gmDFd0wdW96QI9PnZBGWzux-bDwh3k_jPsvJmLaBZ_fSdz3UMHxbgEdsBLeesyOttk9LdnoM9AoJyX49PGuxwIj8YLanJz_DgI_XMKrvXnpDqfm_tRdzt10euzoB68hv9B5s_OkyZdWpIsu8LJDkmeG2k9RoE5nkoejyYCLMs9v8replLxoZuPvaWdexRoql_W9tRZNBwU71Q32xiAz5fnEaXPKHZaj8z09XE-Xt-zfZBnxzqbHGIaH4RDrLLq8K-XlHn7axr4dUcGWZRdQCIUrKiNKve8p3UsRLa6UOeTwRXQRdWT5Ss8RLU9zhnHr6DkhMdSkpxXUw6KQQ4FxQyUy7Q-p5Zg6vayJGcqD9weH4Mz0-ZQTzeqGNj-ylM2Oxeg1fp7D8xvMI_SrfR-FT-KO8MbesMgCThJ1uQc34C91aPGaitHrkVrwDIJ5IznWiSk4DVoGapjE3KGrdRc5WxNhCjtc6bRUBZUA-z1CXidVLLE5mfa1aUS8PhkUXNpDVr-1iiUQIcNJhDmcOsXWnmwWzgdBmHXv_2Pfrv1vlcok0nR-udyNU_5AFBeryLIFpCLESkPgcu81M2xLZMb41gWQ_VyxWl_atzt53wK-qh-ltZFJ-GdcxyjrCOIHb-LWsQFQ2bNGywG-UACbOSpbAdcK7GmSOjFvEHzHlJWK0S1h4NY_s1GcE_MDCMknqCwq_hc80jxaZryN0trhfDpD-z8G3FCcMZ8-E3P3g4cHsTvL2fBH59csoigrCTHLwcBUH8dOygZCdRSklYZXkToSi1hbcl8eSm_oQ4FMRUMSzY0Rq6TJAA9lD8Y39IgLF4xET8b-hZhIGF9Au7xo94Sz07V-Fj9tJrfrxsaV0vx59WrTZyJti0Z2GCyMXw6e11p1zIItf8gVlaMArWfSBxc4FUc-\\-\\Uy&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3ovE5pH%3Ffbclid%3DIwAR2nhsZc9wciYUVI70mcDGk87d7lxaLdBYCh9HsAGIlwOXXQE2BEg1pWlxY&h=AT2YCN7PkLEYQ2jNGhg0pDao-jzlEHJZ1q42-QkrqA-lfefiuZ5m9Thhak5UtvsoLoDpHDE9PPLZmNFazrivgGGEBWGrtw4PuF8SxyooMhw8Xfm6G0l4TgLUgzctXWDe8GCS8YXsS3NZH49KDUnZnMJinrK3SsCrbB7E3D3lcdVBBfJ5U2HYCnPFcWQHY4SMzfT8rkvhtZpEvm77GXEKeYnmEBoVygPuSuYo9CgU8F9z9jAl2KbELm6EUxqefOmg59Hr8FxhCvZL2wPQXDjkWYbYUZqcacO4uSCAX5SWyuswr4yr9NAv_zQrw57fDKVqtlGZYvnYQiIhhsUuz1pWsG1MePgtc3R2WEvQWK4t5gUt0wJhy2FrMd-Bh7uF8C6cl3i1QUcLrwEdsdoKdMQRIAkTIPFgYOZWxe6SmE0_Vtrsbo7ChnGY1TOj6VXo_PHa1KTzM0h1Bk80IEUhoSEfF4-obrUQkoHLUqbGxYjz8vvjQlV60ncUeGeYir3o6yolF2PjRtwdyifgmBTtclQD0C9bnt8Se4znZp2-JxLtr6VapfV-ktzr5IC2CF7XH5STqx4mH8JA3aPp7nAZuhNvXkJOw3mvnaWBtgQG1Sb6-p6mmzcalHFsLEcYdvz-Qx14cZE1cikJVoNTNzbQW9zYVmd-wWYM901u4YVa-u-l6M4gOGHFGwR2gdq_34wqZKYFh_opeeAp64GTGQ2TOEBnrBBPSrLcniJP9uAcADj4qqL_IU4kzLmXyFmPw6ardzK2LfFXqnw_FzIhbJhC7H68mHLnbMAGsejgFB8bt5bLEnxlaAu88aHEiwErNDm2-flFA34KApKmpe5cbVw9ZP8zazG_Tym331zxw9SNtxUb7Kvp4pLa-ttEjpyQ_yvaCjBHyeNOFJQVmN3Pm1jBvUAciIu7tFWaZ2GBErRLmQCQBS7wNRyxfpvh0EqH2IE3Av5shT8gNUCOjKoZuxCU0ERjAjxj32XjXvhAMTftJEw0oPWnm_-5jzljIDRmAUnxgwimbdVBedYq-b10H2gpBKCyGkwMDiirOkhXHYg8V4vkY7F8n5MreUdtAlH2A1d6d2Zwsi3yiBThwATuLQBCkAECUy8oUxhffzkyGYAgvjqHlsefIrBCEs6r71_2KN479m9YJSbQSEQjovEjNYnFDCHTLzdtR_4ATYUOsNOMhQGed8OAvvrKHXPzcz_vuKyZrWVC6qVq9CXmvzQ61zzrFGzBkVUbCPG3xDcE6moU_U-rYfFszksLzXKmE6wqiij1gdAjaCwiW11m347ZKMpjj78e4389o38vk795N39oAEQPJr-mD_OkGZkNj2l8K4f6PuU6Dm_afvMPw9m-vDQenuKNFRHkc47AP5GT_NgV38IZTaY1sJ_LVdcls83weskP24znkb1o7kWz_85CbLkm2TIDJSSNUc4rZpmn1rfuuWkfJOZioryC7W2ppOKmHxCfhCe9NMt8pHo-XfJEe3nj7kr2jjXhOmNVXTD5RDG-DIw3jRa__MCv96YfmJjS3k7ewlwCPbXuS9ylghRSj-\\-\\j7UQjRkTsN0GjlVD_BHj-w164TaE6WRdKBDAgwcCzmAGuufzn9KAPOO76cIWinRdgq68qUk2xDS2-FsXK4T-ojMIxOfVYy0t9KPYPnHOv5vd0wFn_aeapzs1UMm1gTQ47UJ_9BIgAVBvVTxvoYMiTLese-HXv5pPFJM2vCWlfm_YEp3wptJ57hU_3ct18s7v_n8SBBm9b0wp03IVJCdJPHYRs4XVdhEGzc2Di6Cso0ajRG8SRxUxdJGj4t0nYydtkODevhv7evoDdpN0A7gv_rxtTKRVg7jKb-SUvVHyIRYiwY78K4IN2AlV3b1L876kRqKLxLZz2O6CCL3ORaAhbHaJB1Au8hKEw12d3JeUwBAIxC0kkhyCIIGCRwFZd_vXYUKjn2Y3VKq5gSLLs0nzhOIRDcYXizzpFg3VwI_6O4GhWPFGDqJam6BIMKpaw3Jv_tjZX8SuNKU3ErunuJqhmrc7Va1dPpIwj4R0NW-MmVhVya_4lqFRd-qsIKVpY1jusSTqebtYhgpHUeZYWf4R7xiYjkYDaOIygJxk-Qp3n_hf8CSgjE-bApA0smPdWGv4ecoYGYdyJL3zOsHY', 'text': ''}]",100064620046507,BBC News,https://facebook.com/bbcnews?lst=100028298565573%3A100064620046507%3A1685003476&eav=AfYGXkI6_el9aohxQp9JBFD8qYKhd3pNHLAoBlSfuxqGvREjHzzLp5Sjm0t-7N7FrDo&refid=17&_ft_=encrypted_tracking_data.0AY-fD8OXt-XU03-qtwS9QH4GvYpIcJEEGTGieFgsVCljgZg57DcMAxKV5gb_MD22bHWNnzJhsE5MXdVLb6EVVv1quLvOyC8z8O1TYVIU-tLPtzJQSmGQxllXLiheCKU0xfYxhtNEulkrWpX8HyiNzGf7YCWGSRG0mzHQIYhWC-wyE7NZGA-JxnrjEOJJ-4UO2BmfarcmArDE7me7uFA2j5l0-eQioSKsMKbIrRFm-X9ad_kWajWv8pfRPxmMfakEQifRKY3ZvTr3ZjIIBoO_67N0QWI9qoQIYAU-DFAYrVehPx7UOs1WjYqTFX6au9Vjk4T0P4TihCOC5eyxhcKA_gdH1hXr3EW1DtT2ZKxZY-3uZ0Lo0b5szqj6-KklxchTEhIVvlLbtlAGYq-kKnrY9JUF8EDLWIq9ncEmZfuXmq3k2FK8U22mIuMgIbcEFAJ1LvbjlXnXkj02F5cKG2Y-2viWO4lhMlYqWNC616178A28tWelAgZgkgxP3uU0W6p0N2Wc32MBI6Bq9UaPF5gmDFd0wdW96QI9PnZBGWzux-bDwh3k_jPsvJmLaBZ_fSdz3UMHxbgEdsBLeesyOttk9LdnoM9AoJyX49PGuxwIj8YLanJz_DgI_XMKrvXnpDqfm_tRdzt10euzoB68hv9B5s_OkyZdWpIsu8LJDkmeG2k9RoE5nkoejyYCLMs9v8replLxoZuPvaWdexRoql_W9tRZNBwU71Q32xiAz5fnEaXPKHZaj8z09XE-Xt-zfZBnxzqbHGIaH4RDrLLq8K-XlHn7axr4dUcGWZRdQCIUrKiNKve8p3UsRLa6UOeTwRXQRdWT5Ss8RLU9zhnHr6DkhMdSkpxXUw6KQQ4FxQyUy7Q-p5Zg6vayJGcqD9weH4Mz0-ZQTzeqGNj-ylM2Oxeg1fp7D8xvMI_SrfR-FT-KO8MbesMgCThJ1uQc34C91aPGaitHrkVrwDIJ5IznWiSk4DVoGapjE3KGrdRc5WxNhCjtc6bRUBZUA-z1CXidVLLE5mfa1aUS8PhkUXNpDVr-1iiUQIcNJhDmcOsXWnmwWzgdBmHXv_2Pfrv1vlcok0nR-udyNU_5AFBeryLIFpCLESkPgcu81M2xLZMb41gWQ_VyxWl_atzt53wK-qh-ltZFJ-GdcxyjrCOIHb-LWsQFQ2bNGywG-UACbOSpbAdcK7GmSOjFvEHzHlJWK0S1h4NY_s1GcE_MDCMknqCwq_hc80jxaZryN0trhfDpD-z8G3FCcMZ8-E3P3g4cHsTvL2fBH59csoigrCTHLwcBUH8dOygZCdRSklYZXkToSi1hbcl8eSm_oQ4FMRUMSzY0Rq6TJAA9lD8Y39IgLF4xET8b-hZhIGF9Au7xo94Sz07V-Fj9tJrfrxsaV0vx59WrTZyJti0Z2GCyMXw6e11p1zIItf8gVlaMArWfSBxc4FUc-\-\Uy&__tn__=C-R&paipv=0,False,,,,,,,True,,[],https://www.facebook.com/bbcnews/posts/676713947825934,"{'like': 948, 'love': 164, 'wow': 2, 'care': 338, 'sad': 571, 'angry': 1}",2024,,228735667216,,,[],False,2023-05-25 11:31:23.682607
